,Borehole ID,Latitude,Longitude,Elevation (ft),In-situ Test #,Test Elevation (ft),SPTN,Layer #,Layer Top Elevation (ft),Layer Bottom Elevation (ft),Soil Description,USCS,Lithology,Density / Consistency
14553,143120,47.30324215,-122.176858,85.4,2,64.4,10.0,4,70.4,59.400000000000006,"Greenish brown mottled clay, stiff, coarse sand and pea gravel throughout",,Clay,
14554,143120,47.30324215,-122.176858,85.4,3,35.400000000000006,65.0,7,47.900000000000006,5.400000000000006,"Stiff blue clay with trace of gravel, alternating layers of stiff clay (blue) and greenish brown mottled clay with mottled clay becoming progressively thinner",,Clay,
14555,143120,47.30324215,-122.176858,85.4,4,25.400000000000006,82.0,7,47.900000000000006,5.400000000000006,"Stiff blue clay with trace of gravel, alternating layers of stiff clay (blue) and greenish brown mottled clay with mottled clay becoming progressively thinner",,Clay,
14556,143120,47.30324215,-122.176858,85.4,5,15.400000000000006,100.0,7,47.900000000000006,5.400000000000006,"Stiff blue clay with trace of gravel, alternating layers of stiff clay (blue) and greenish brown mottled clay with mottled clay becoming progressively thinner",,Clay,
14557,143120,47.30324215,-122.176858,85.4,6,5.400000000000006,100.0,8,5.400000000000006,-15.599999999999994,Blue sandy silt with lenses of clay,,Sandy silt,
14558,143120,47.30324215,-122.176858,85.4,7,-4.599999999999994,100.0,8,5.400000000000006,-15.599999999999994,Blue sandy silt with lenses of clay,,Sandy silt,
14559,143121,47.30323653,-122.1767529,92.6,1,84.1,8.0,1,92.6,70.6,"Brownish gray sandy clay, gravel floaters",,Sandy clay,
14560,143121,47.30323653,-122.1767529,92.6,2,74.6,10.0,1,92.6,70.6,"Brownish gray sandy clay, gravel floaters",,Sandy clay,
14561,143123,47.30334725,-122.1765044,122.7,1,117.7,70.0,2,118.2,115.7,Very stiff greenish gray mottled clay,,Clay,
14562,143123,47.30334725,-122.1765044,122.7,2,112.7,70.0,4,113.7,102.7,"Gray clay, very stiff with sand and gravel floaters",,Clay,
14563,143123,47.30334725,-122.1765044,122.7,3,102.7,150.0,5,102.7,97.7,"Very dense fine gray sand, charcoal present",,Sand,
14564,143123,47.30334725,-122.1765044,122.7,4,92.7,100.0,6,97.7,83.7,"Gray silty clay, dry, few fine sand floaters",,Silty clay,
14565,143123,47.30334725,-122.1765044,122.7,5,82.7,100.0,7,83.7,77.7,Very dense fine sandy clay,,Sandy clay,
14566,143123,47.30334725,-122.1765044,122.7,6,72.7,100.0,9,74.7,62.2,Bluish gray very stiff clay with an occasional pea size gravel floaters,,Clay,
14567,143124,47.31169349,-122.1716832,308.8,1,308.8,12.0,1,308.8,288.8,"Dark brown dry medium dense, gravelly, silty, fine to coarse sand (gravel is sub-rounded)",SM-GM,Silty sand,Medium
14568,143124,47.31169349,-122.1716832,308.8,2,306.3,28.0,1,308.8,288.8,"Dark brown dry medium dense, gravelly, silty, fine to coarse sand (gravel is sub-rounded)",SM-GM,Silty sand,Dense
14569,143124,47.31169349,-122.1716832,308.8,3,302.3,29.0,1,308.8,288.8,"Dark brown dry medium dense, gravelly, silty, fine to coarse sand (gravel is sub-rounded)",SM-GM,Silty sand,Dense
14570,143124,47.31169349,-122.1716832,308.8,4,297.3,37.0,1,308.8,288.8,"Dark brown dry medium dense, gravelly, silty, fine to coarse sand (gravel is sub-rounded)",SM-GM,Silty sand,Dense
14571,143124,47.31169349,-122.1716832,308.8,5,292.3,54.0,1,308.8,288.8,"Dark brown dry medium dense, gravelly, silty, fine to coarse sand (gravel is sub-rounded)",SM-GM,Silty sand,Very Dense
14572,143124,47.31169349,-122.1716832,308.8,8,242.3,106.0,5,253.8,240.8,"Gray, moist, silty, fine to coarse sandy, sub-rounded gravel",SW-SM,Sandy gravel,Very Dense
14573,143126,47.30617598,-122.1749654,263.0,2,253.0,50.0,1,263.0,250.0,"Brown, moist, trace of organic, slightly silty, fine to coarse sandy, cobbly gravel",,Gravel,
14574,143126,47.30617598,-122.1749654,263.0,3,248.0,37.0,2,250.0,223.5,"Hard, gray and grayish brown, moist, laminated silt with one dark gray clayey silt lamination, one vertical fe2o3-stained fracture and two fine sand lenses",,Silt,
14575,143126,47.30617598,-122.1749654,263.0,4,243.0,26.0,2,250.0,223.5,"Hard, gray and grayish brown, moist, laminated silt with one dark gray clayey silt lamination, one vertical fe2o3-stained fracture and two fine sand lenses",,Silt,
14576,143126,47.30617598,-122.1749654,263.0,5,238.0,27.0,2,250.0,223.5,"Hard, gray and grayish brown, moist, laminated silt with one dark gray clayey silt lamination, one vertical fe2o3-stained fracture and two fine sand lenses",,Silt,
14577,143126,47.30617598,-122.1749654,263.0,6,233.0,40.0,2,250.0,223.5,"Hard, gray and grayish brown, moist, laminated silt with one dark gray clayey silt lamination, one vertical fe2o3-stained fracture and two fine sand lenses",,Silt,
14578,143126,47.30617598,-122.1749654,263.0,7,228.0,33.0,2,250.0,223.5,"Hard, gray and grayish brown, moist, laminated silt with one dark gray clayey silt lamination, one vertical fe2o3-stained fracture and two fine sand lenses",,Silt,
14579,143126,47.30617598,-122.1749654,263.0,13,198.0,84.0,4,199.5,92.1999969,"Very hard, gray, moist, clayey silt with till-like texture",,Clayey silt,
14580,143126,47.30617598,-122.1749654,263.0,16,183.0,48.0,4,199.5,92.1999969,"Very hard, gray, moist, clayey silt with till-like texture",,Clayey silt,
14581,143126,47.30617598,-122.1749654,263.0,17,178.0,60.0,4,199.5,92.1999969,"Very hard, gray, moist, clayey silt with till-like texture",,Clayey silt,
14582,143126,47.30617598,-122.1749654,263.0,18,173.0,97.0,4,199.5,92.1999969,"Very hard, gray, moist, clayey silt with till-like texture",,Clayey silt,
14583,143126,47.30617598,-122.1749654,263.0,19,168.0,66.0,4,199.5,92.1999969,"Very hard, gray, moist, clayey silt with till-like texture",,Clayey silt,
14584,143126,47.30617598,-122.1749654,263.0,21,158.0,51.0,4,199.5,92.1999969,"Very hard, gray, moist, clayey silt with till-like texture",,Clayey silt,
14585,143126,47.30617598,-122.1749654,263.0,22,153.0,28.0,4,199.5,92.1999969,"Very hard, gray, moist, clayey silt with till-like texture",,Clayey silt,
14586,143126,47.30617598,-122.1749654,263.0,23,148.0,34.0,4,199.5,92.1999969,"Very hard, gray, moist, clayey silt with till-like texture",,Clayey silt,
14587,143126,47.30617598,-122.1749654,263.0,24,143.0,29.0,4,199.5,92.1999969,"Very hard, gray, moist, clayey silt with till-like texture",,Clayey silt,
14588,143126,47.30617598,-122.1749654,263.0,26,133.0,35.0,4,199.5,92.1999969,"Very hard, gray, moist, clayey silt with till-like texture",,Clayey silt,
14589,143126,47.30617598,-122.1749654,263.0,27,128.0,60.0,4,199.5,92.1999969,"Very hard, gray, moist, clayey silt with till-like texture",,Clayey silt,
14590,143126,47.30617598,-122.1749654,263.0,29,118.0,53.0,4,199.5,92.1999969,"Very hard, gray, moist, clayey silt with till-like texture",,Clayey silt,
14591,143126,47.30617598,-122.1749654,263.0,31,108.0,81.0,4,199.5,92.1999969,"Very hard, gray, moist, clayey silt with till-like texture",,Clayey silt,
14592,143126,47.30617598,-122.1749654,263.0,32,103.0,58.0,4,199.5,92.1999969,"Very hard, gray, moist, clayey silt with till-like texture",,Clayey silt,
14593,143127,47.30717089,-122.1748075,285.9,1,280.9,31.0,1,285.9,261.9,"Grayish brown, gray, slightly silty, cobbly, sandy gravel at surface grades to very dense, grayish brown, moist, silty, fine to coarse sandy sub-angular gravel",,Sandy gravel,
14594,143127,47.30717089,-122.1748075,285.9,3,270.9,18.0,1,285.9,261.9,"Grayish brown, gray, slightly silty, cobbly, sandy gravel at surface grades to very dense, grayish brown, moist, silty, fine to coarse sandy sub-angular gravel",,Sandy gravel,
14595,143127,47.30717089,-122.1748075,285.9,4,265.9,18.0,1,285.9,261.9,"Grayish brown, gray, slightly silty, cobbly, sandy gravel at surface grades to very dense, grayish brown, moist, silty, fine to coarse sandy sub-angular gravel",,Sandy gravel,
14596,143127,47.30717089,-122.1748075,285.9,5,260.9,22.0,2,261.9,241.39999999999998,"Very stiff dark grayish brown, wet silt with shiny, fractured silt lamination at mid sample, very fine sand lens and Fe2O3 staining grading to very stiff. gray, dark grayish brown, wet, laminated silt, Fe2O3 stains noted throughout",,Silt,
14597,143127,47.30717089,-122.1748075,285.9,6,255.89999999999998,23.0,2,261.9,241.39999999999998,"Very stiff dark grayish brown, wet silt with shiny, fractured silt lamination at mid sample, very fine sand lens and Fe2O3 staining grading to very stiff. gray, dark grayish brown, wet, laminated silt, Fe2O3 stains noted throughout",,Silt,
14598,143127,47.30717089,-122.1748075,285.9,7,245.89999999999998,33.0,2,261.9,241.39999999999998,"Very stiff dark grayish brown, wet silt with shiny, fractured silt lamination at mid sample, very fine sand lens and Fe2O3 staining grading to very stiff. gray, dark grayish brown, wet, laminated silt, Fe2O3 stains noted throughout",,Silt,
14599,143127,47.30717089,-122.1748075,285.9,8,240.89999999999998,42.0,3,241.39999999999998,190.64999999999998,"Dense, gray, moist, very silty, gravelly, fine to coarse sand with till-like texture grading to stiff, gray, wet, clayey silt with till-like texture and few very dark gray-surfaced vertical fractures",SM,Gravelly sand,Dense
14600,143127,47.30717089,-122.1748075,285.9,9,235.89999999999998,13.0,3,241.39999999999998,190.64999999999998,"Dense, gray, moist, very silty, gravelly, fine to coarse sand with till-like texture grading to stiff, gray, wet, clayey silt with till-like texture and few very dark gray-surfaced vertical fractures",SM,Gravelly sand,Medium
14601,143127,47.30717089,-122.1748075,285.9,10,230.89999999999998,22.0,3,241.39999999999998,190.64999999999998,"Dense, gray, moist, very silty, gravelly, fine to coarse sand with till-like texture grading to stiff, gray, wet, clayey silt with till-like texture and few very dark gray-surfaced vertical fractures",SM,Gravelly sand,Medium
14602,143127,47.30717089,-122.1748075,285.9,11,225.89999999999998,32.0,3,241.39999999999998,190.64999999999998,"Dense, gray, moist, very silty, gravelly, fine to coarse sand with till-like texture grading to stiff, gray, wet, clayey silt with till-like texture and few very dark gray-surfaced vertical fractures",SM,Gravelly sand,Dense
14603,143127,47.30717089,-122.1748075,285.9,12,220.89999999999998,55.0,3,241.39999999999998,190.64999999999998,"Dense, gray, moist, very silty, gravelly, fine to coarse sand with till-like texture grading to stiff, gray, wet, clayey silt with till-like texture and few very dark gray-surfaced vertical fractures",SM,Gravelly sand,Very Dense
14604,143128,47.30903986,-122.1719785,192.5,1,187.5,31.0,2,188.5,159.5,"Hard to very stiff, dark gray to medium dark gray, wet silt, massive to thinly laminated horizontally",,Silt,
14605,143128,47.30903986,-122.1719785,192.5,2,182.5,30.0,2,188.5,159.5,"Hard to very stiff, dark gray to medium dark gray, wet silt, massive to thinly laminated horizontally",,Silt,
14606,143128,47.30903986,-122.1719785,192.5,3,177.5,60.0,2,188.5,159.5,"Hard to very stiff, dark gray to medium dark gray, wet silt, massive to thinly laminated horizontally",,Silt,
14607,143128,47.30903986,-122.1719785,192.5,9,147.5,50.0,3,159.5,132.5,"Very hard, dark gray, moist, clayey silt, massive",,Clayey silt,
14608,143128,47.30903986,-122.1719785,192.5,10,142.5,45.0,3,159.5,132.5,"Very hard, dark gray, moist, clayey silt, massive",,Clayey silt,
14609,143128,47.30903986,-122.1719785,192.5,11,137.5,53.0,3,159.5,132.5,"Very hard, dark gray, moist, clayey silt, massive",,Clayey silt,
14610,143129,47.31235315,-122.1705068,278.1,1,273.1,16.0,1,278.1,272.1,"Grayish brown, wet, slightly silty, fine to coarse sandy, sub-angular gravel with cobble at surface",,Fill,
14611,143129,47.31235315,-122.1705068,278.1,2,268.1,26.0,2,272.1,264.1,"Medium dense dark yellowish brown (variegated), silty, fine to coarse sandy, sub-angular to angular gravel",,Sandy gravel,
14612,143129,47.31235315,-122.1705068,278.1,3,263.1,33.0,3,264.1,262.6,Silt,,Silt,
14613,143129,47.31235315,-122.1705068,278.1,4,258.1,40.0,4,262.6,253.60000000000002,Hard gray clayey silt with laminations and reddish brown to grayish brown altered laminated silt with minor amount of charcoal/coal,,Clayey silt,
14614,143129,47.31235315,-122.1705068,278.1,7,243.10000000000002,117.0,5,253.60000000000002,241.10000000000002,"Very dense gray variegated moist very silty,  gravelly, fine to coarse sand with till-like texture",,Gravelly sand,
14615,143129,47.31235315,-122.1705068,278.1,8,238.10000000000002,101.0,6,241.10000000000002,227.10000000000002,"Very dense gray variegated moist, gravelly, very silty, fine to coarse sand with silt and clean fine sand lenses",,Silty sand,
14616,143129,47.31235315,-122.1705068,278.1,11,223.10000000000002,90.0,7,227.10000000000002,203.10000000000002,"Very hard, gray, moist, silt grading to variegated, clayey silt with occasional till-like texture",,Silt,
14617,143129,47.31235315,-122.1705068,278.1,12,218.10000000000002,86.0,7,227.10000000000002,203.10000000000002,"Very hard, gray, moist, silt grading to variegated, clayey silt with occasional till-like texture",,Silt,
14618,143129,47.31235315,-122.1705068,278.1,13,213.10000000000002,78.0,7,227.10000000000002,203.10000000000002,"Very hard, gray, moist, silt grading to variegated, clayey silt with occasional till-like texture",,Silt,
14619,143129,47.31235315,-122.1705068,278.1,14,208.10000000000002,63.0,7,227.10000000000002,203.10000000000002,"Very hard, gray, moist, silt grading to variegated, clayey silt with occasional till-like texture",,Silt,
14620,143130,47.31221287,-122.1713214,304.6,2,294.6,30.0,2,302.6,290.6,No recovery,,Undefined,
14621,143130,47.31221287,-122.1713214,304.6,3,289.6,27.0,3,290.6,280.20000038,"Very stiff, gray, moist to wet, silt with laminations to 1 inch thick. laminations are dark gray, highly fractured and contain dull slickensides at 30 degrees",,Silt,
14622,143130,47.31221287,-122.1713214,304.6,4,284.6,81.0,3,290.6,280.20000038,"Very stiff, gray, moist to wet, silt with laminations to 1 inch thick. laminations are dark gray, highly fractured and contain dull slickensides at 30 degrees",,Silt,
14623,143130,47.31221287,-122.1713214,304.6,8,264.6,51.0,4,280.1,196.60000000000002,"Very hard, gray (variegated), moist, clayey silt",ML,Clayey silt,Hard
14624,143130,47.31221287,-122.1713214,304.6,9,259.6,58.0,4,280.1,196.60000000000002,"Very hard, gray (variegated), moist, clayey silt",ML,Clayey silt,Hard
14625,143130,47.31221287,-122.1713214,304.6,10,254.60000000000002,68.0,4,280.1,196.60000000000002,"Very hard, gray (variegated), moist, clayey silt",ML,Clayey silt,Hard
14626,143130,47.31221287,-122.1713214,304.6,11,249.60000000000002,57.0,4,280.1,196.60000000000002,"Very hard, gray (variegated), moist, clayey silt",ML,Clayey silt,Hard
14627,143130,47.31221287,-122.1713214,304.6,12,244.60000000000002,56.0,4,280.1,196.60000000000002,"Very hard, gray (variegated), moist, clayey silt",ML,Clayey silt,Hard
14628,143130,47.31221287,-122.1713214,304.6,13,239.60000000000002,57.0,4,280.1,196.60000000000002,"Very hard, gray (variegated), moist, clayey silt",ML,Clayey silt,Hard
14629,143130,47.31221287,-122.1713214,304.6,14,234.60000000000002,39.0,4,280.1,196.60000000000002,"Very hard, gray (variegated), moist, clayey silt",ML,Clayey silt,Hard
14630,143130,47.31221287,-122.1713214,304.6,15,229.60000000000002,60.0,4,280.1,196.60000000000002,"Very hard, gray (variegated), moist, clayey silt",ML,Clayey silt,Hard
14631,143130,47.31221287,-122.1713214,304.6,16,224.60000000000002,60.0,4,280.1,196.60000000000002,"Very hard, gray (variegated), moist, clayey silt",ML,Clayey silt,Hard
14632,143130,47.31221287,-122.1713214,304.6,17,219.60000000000002,56.0,4,280.1,196.60000000000002,"Very hard, gray (variegated), moist, clayey silt",ML,Clayey silt,Hard
14633,143131,47.31498877,-122.1689823,302.2,1,297.2,20.0,3,297.2,292.7,"Medium dense, grayish brown (variegated), wet, silty, gravelly, fine to coarse sand",,Gravelly sand,
14634,143131,47.31498877,-122.1689823,302.2,3,287.2,30.0,4,292.7,286.2,No recovery,,Undefined,
14635,143131,47.31498877,-122.1689823,302.2,4,282.2,46.0,5,286.2,256.7,"Dense, grayish brown (variegated), wet, silty, gravelly fine to coarse sand with distinct laminations",,Gravelly sand,
14636,143131,47.31498877,-122.1689823,302.2,5,277.2,111.0,5,286.2,256.7,"Dense, grayish brown (variegated), wet, silty, gravelly fine to coarse sand with distinct laminations",,Gravelly sand,
14637,143131,47.31498877,-122.1689823,302.2,6,272.2,64.0,5,286.2,256.7,"Dense, grayish brown (variegated), wet, silty, gravelly fine to coarse sand with distinct laminations",,Gravelly sand,
14638,143131,47.31498877,-122.1689823,302.2,7,267.2,46.0,5,286.2,256.7,"Dense, grayish brown (variegated), wet, silty, gravelly fine to coarse sand with distinct laminations",,Gravelly sand,
14639,143131,47.31498877,-122.1689823,302.2,8,262.2,122.0,5,286.2,256.7,"Dense, grayish brown (variegated), wet, silty, gravelly fine to coarse sand with distinct laminations",,Gravelly sand,
14640,143131,47.31498877,-122.1689823,302.2,9,257.2,113.0,5,286.2,256.7,"Dense, grayish brown (variegated), wet, silty, gravelly fine to coarse sand with distinct laminations",,Gravelly sand,
14641,143133,47.31885321,-122.1664247,354.1,1,349.1,15.0,2,353.1,339.1,"Gray and black to grayish brown, sub-round coarse gravel, fines lost",,Gravel,
14642,143133,47.31885321,-122.1664247,354.1,2,344.1,17.0,2,353.1,339.1,"Gray and black to grayish brown, sub-round coarse gravel, fines lost",,Gravel,
14643,143133,47.31885321,-122.1664247,354.1,3,339.1,34.0,3,339.1,324.1,"Dense greenish gray, gray, black, sub-angular gravel with trace of fine to medium sand to fine to coarse sandy, rounded to sub-angular gravel",,Gravel,
14644,143133,47.31885321,-122.1664247,354.1,5,329.1,39.0,3,339.1,324.1,"Dense greenish gray, gray, black, sub-angular gravel with trace of fine to medium sand to fine to coarse sandy, rounded to sub-angular gravel",,Gravel,
14645,143133,47.31885321,-122.1664247,354.1,6,324.1,72.0,4,324.1,314.1,"Very dense, grayish brown, moist, gravelly, very silty, fine to coarse sand",,Silty sand,
14646,143134,47.31933763,-122.1660092,317.8,1,312.8,29.0,3,312.8,299.8,"Dense, dark yellowish brown and dark gray, moist, silty, gravelly, fine to coarse sand with fe2o3 stains",,Gravelly sand,
14647,143134,47.31933763,-122.1660092,317.8,2,307.8,47.0,3,312.8,299.8,"Dense, dark yellowish brown and dark gray, moist, silty, gravelly, fine to coarse sand with fe2o3 stains",,Gravelly sand,
14648,143134,47.31933763,-122.1660092,317.8,3,302.8,36.0,3,312.8,299.8,"Dense, dark yellowish brown and dark gray, moist, silty, gravelly, fine to coarse sand with fe2o3 stains",,Gravelly sand,
